,SIT_MATRICULA,RENDA_FAMILIAR,TIPO_ESCOLA_ORIGEM,ANO_CONCLUSAO_2_GRAU,COD_ESTADO_CIVIL,N_FILHOS,SEXO,PROFISSAO,DESC_CIDADE,NIVEL_FALA,NIVEL_COMPREENSAO,NIVEL_ESCRITA,NIVEL_LEITURA,NOTAS,N_FALTAS,ANO_INGRESSO,IDADE_INGRESSO,APROVACAO
335,0,2.0,7,2005,0,0,0,1,0,0,0,0,0,6.0,0,2011,1,1
336,0,0.0,6,2010,0,0,0,0,0,1,1,1,1,7.5,0,2011,0,1
337,1,0.0,6,2008,0,0,1,0,0,0,0,0,0,0.0,32,2011,1,0
338,0,0.0,6,2009,0,0,0,1,0,1,1,1,1,8.0,0,2011,0,1
339,1,0.0,6,2010,0,0,1,1,0,0,0,0,0,6.0,0,2011,0,1
340,1,0.0,2,2010,0,0,1,0,0,0,0,0,0,0.0,0,2011,1,0
341,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,6.5,0,2011,0,1
342,0,0.0,6,2010,0,0,1,0,0,1,1,1,1,6.5,0,2011,0,1
343,1,0.0,1,2010,0,0,1,1,1,0,0,0,0,6.0,0,2011,0,1
344,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,7.5,0,2011,0,1
345,0,0.0,6,2010,0,0,1,0,1,1,1,1,1,7.5,0,2011,0,1
346,1,3.0,1,2009,0,0,1,1,1,1,1,1,1,6.0,0,2011,0,1
347,0,4.0,6,2007,0,0,1,0,1,1,1,1,1,6.0,0,2011,0,1
348,1,2.0,6,2008,0,0,1,0,1,0,0,0,0,6.3,0,2015,1,1
349,0,4.0,1,2010,0,0,1,1,1,0,0,0,0,8.0,0,2011,0,1
350,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,6.0,6,2011,1,1
351,1,0.0,1,2007,0,0,1,1,1,1,1,1,1,6.0,6,2011,1,1
352,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,7.0,4,2011,1,1
353,0,0.0,1,2008,0,0,1,0,1,1,1,1,1,0.0,0,2011,1,0
354,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,7.0,0,2011,0,1
355,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,7.0,0,2011,0,1
356,0,0.0,1,2010,0,0,1,0,0,1,1,1,1,7.0,0,2011,0,1
357,1,0.0,6,2010,0,0,1,1,0,0,0,0,0,6.0,0,2011,0,1
358,1,0.0,6,2010,0,0,1,0,0,0,0,0,0,6.5,0,2011,0,1
359,0,4.0,4,2008,0,0,1,0,1,1,1,1,1,5.2,0,2011,1,0
362,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,5.3,0,2011,0,0
363,0,3.0,6,2009,0,0,0,1,0,1,1,1,1,5.3,0,2011,0,0
364,0,5.0,6,2007,0,0,1,1,0,1,1,1,1,5.8,0,2011,1,0
365,0,4.0,1,2009,0,0,1,1,1,1,1,1,1,5.5,0,2011,1,0
366,0,3.0,1,1993,1,0,1,1,0,1,1,1,1,0.0,0,2011,2,0
367,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.0,0,2011,1,1
368,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,6.0,0,2011,1,1
369,0,0.0,1,2015,0,0,0,1,0,0,0,0,0,8.6,6,2015,1,1
370,0,4.0,1,2001,0,0,1,0,1,0,0,0,0,6.5,0,2011,1,1
371,0,0.0,1,2008,0,0,1,0,1,0,0,0,0,6.0,0,2014,1,1
373,0,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.0,0,2015,1,0
374,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.0,42,2010,1,0
375,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.0,0,2010,1,0
376,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.0,0,2010,1,0
377,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.0,10,2010,1,0
378,1,0.0,1,2007,0,0,1,0,0,0,0,0,0,0.5,32,2010,1,0
379,1,0.0,6,2008,0,0,1,0,0,0,0,0,0,6.5,0,2010,0,1
380,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,7.5,4,2010,0,1
381,0,0.0,6,2009,0,0,1,0,1,1,1,1,1,5.8,0,2010,0,0
382,1,0.0,1,2009,0,0,1,1,0,0,0,0,0,0.0,68,2010,0,0
383,0,0.0,1,2009,0,0,1,1,1,0,0,0,0,7.5,0,2010,0,1
384,0,0.0,6,2004,0,0,0,1,1,0,0,0,0,6.0,0,2010,1,1
385,1,0.0,1,2009,0,0,0,1,0,0,0,0,0,7.5,2,2010,0,1
386,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,8.5,0,2010,0,1
387,1,0.0,1,2001,0,0,1,0,0,0,0,0,0,6.5,4,2010,1,1
388,1,0.0,1,2009,0,0,1,1,0,1,1,1,1,6.5,12,2010,0,1
389,0,3.0,1,2007,0,0,1,1,1,0,0,0,0,3.2,0,2012,1,0
390,0,3.0,1,2007,0,0,1,1,1,0,0,0,0,0.8,0,2012,1,0
391,0,3.0,1,2007,0,0,1,1,1,0,0,0,0,9.0,0,2012,1,1
392,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,7.4,0,2010,0,1
393,0,6.0,6,2009,0,0,0,1,1,1,1,1,1,7.4,0,2010,0,1
394,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,8.8,0,2010,0,1
395,1,4.0,1,2009,0,0,1,1,1,0,0,0,0,6.0,2,2010,0,1
396,1,4.0,1,1999,0,0,1,1,1,0,0,0,0,0.0,70,2010,1,0
397,0,2.0,1,2009,0,0,1,1,0,1,1,1,1,7.5,0,2010,0,1
398,0,4.0,3,2009,0,0,0,1,1,1,1,1,1,10.0,0,2010,0,1
399,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,8.5,0,2010,0,1
400,0,3.0,1,2007,1,0,1,1,1,0,0,0,0,6.0,0,2010,1,1
401,1,0.0,6,2009,0,0,1,1,0,0,0,0,0,5.4,0,2010,0,0
402,1,0.0,1,2007,0,0,1,1,1,0,0,0,0,0.0,0,2010,1,0
403,1,0.0,1,2007,0,0,1,1,1,0,0,0,0,0.5,0,2010,1,0
404,1,0.0,1,2007,0,0,1,1,1,0,0,0,0,0.0,10,2010,1,0
405,1,0.0,6,2008,0,0,1,1,0,1,1,1,1,9.0,0,2010,1,1
406,1,4.0,1,1999,1,1,1,1,1,0,0,0,0,6.0,0,2010,1,1
407,1,0.0,6,2005,0,0,1,0,0,0,0,0,0,6.3,0,2010,1,1
408,1,0.0,6,2009,0,0,1,1,0,0,0,0,0,6.0,0,2010,0,1
409,0,5.0,6,2009,0,0,1,1,0,1,1,1,1,6.8,0,2010,0,1
410,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,7.0,0,2010,0,1
411,1,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.9,0,2010,0,1
412,1,0.0,6,2009,0,0,1,0,0,1,1,1,1,6.5,0,2010,0,1
413,1,0.0,1,2008,0,0,1,0,0,0,0,0,0,7.8,0,2010,0,1
414,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,5.0,0,2010,1,0
415,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,5.0,0,2010,1,0
416,0,4.0,6,2008,0,0,1,1,0,1,1,1,1,5.0,0,2010,1,0
417,1,4.0,6,2005,0,0,1,0,1,0,0,0,0,8.4,0,2010,1,1
418,1,0.0,6,2009,0,0,0,1,0,1,1,1,1,7.3,0,2010,0,1
419,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,6.4,0,2010,1,1
420,0,4.0,6,2007,0,0,1,1,1,1,1,1,1,6.4,0,2010,1,1
421,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,5.3,0,2010,1,0
422,1,5.0,1,1996,1,2,1,1,0,1,1,1,1,5.2,0,2010,2,0
423,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.5,0,2010,0,1
424,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.5,0,2010,0,1
425,1,0.0,6,2009,0,0,1,0,0,0,0,0,0,6.0,0,2010,0,1
426,1,3.0,1,2005,0,1,1,1,0,1,1,1,1,5.3,0,2011,1,0
427,0,0.0,6,2008,0,0,1,0,0,0,0,0,0,6.3,0,2010,1,1
428,0,0.0,6,2009,0,0,1,0,0,0,0,0,0,7.3,0,2010,0,1
429,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,10.0,0,2010,0,1
430,0,3.0,6,2008,0,0,1,1,0,1,1,1,1,10.0,0,2010,0,1
431,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,9.0,0,2010,0,1
432,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.0,0,2012,1,1
433,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.0,0,2012,1,1
434,0,0.0,6,2009,0,0,1,0,0,1,1,1,1,7.0,0,2012,1,1
435,0,4.0,1,2002,0,0,1,0,1,0,0,0,0,5.0,0,2010,1,0
436,0,4.0,1,1999,0,0,1,0,1,0,0,0,0,6.0,0,2015,2,1
437,1,0.0,1,2014,0,0,1,1,0,1,1,1,1,0.5,0,2014,0,0
438,0,5.0,6,2014,0,0,0,1,0,1,1,1,1,8.3,0,2015,1,1
439,0,4.0,6,2009,0,0,1,1,0,1,1,1,1,10.0,0,2010,0,1
440,1,0.0,6,2009,0,0,0,0,0,0,0,0,0,7.8,0,2010,0,1
441,0,3.0,1,2009,0,0,1,1,1,0,0,0,0,8.0,0,2010,0,1
442,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,7.0,0,2010,0,1
443,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,7.0,0,2010,0,1
445,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.5,0,2010,0,1
446,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.5,0,2010,0,1
447,0,0.0,6,2009,0,0,1,1,0,1,1,1,1,6.8,0,2010,0,1
448,0,0.0,2,2014,0,0,1,1,0,0,0,0,0,6.0,0,2014,0,1
449,1,4.0,2,2013,0,0,1,1,1,0,0,0,0,0.0,70,2014,0,0
450,1,0.0,1,2009,0,0,1,0,0,1,1,1,1,6.7,0,2011,0,1
451,0,0.0,2,2013,0,0,1,0,1,0,0,0,0,6.0,0,2014,0,1
452,1,0.0,6,2007,0,0,1,1,0,0,0,0,0,0.0,40,2009,0,0
453,1,0.0,6,2007,0,0,1,1,0,0,0,0,0,6.3,0,2009,0,1
454,1,0.0,6,2008,0,0,1,1,0,0,0,0,0,7.3,0,2009,0,1
455,0,0.0,1,2005,0,0,1,1,1,0,0,0,0,8.0,0,2010,1,1
456,0,0.0,1,2008,1,0,1,1,0,1,1,1,1,6.8,0,2009,0,1
457,1,0.0,6,2007,0,0,1,1,0,0,0,0,0,7.0,0,2009,0,1
459,1,0.0,6,2008,0,0,0,0,0,0,0,0,0,0.0,60,2009,0,0
460,1,0.0,4,2006,0,0,1,0,0,0,0,0,0,6.8,0,2009,1,1
461,1,0.0,6,2008,0,0,0,0,0,1,1,1,1,10.0,0,2009,0,1
462,1,0.0,6,2008,0,0,1,1,0,0,0,0,0,7.0,0,2009,0,1
463,1,0.0,6,2008,0,0,1,0,0,0,0,0,0,0.0,60,2009,0,0
464,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.5,0,2009,0,1
465,0,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.5,0,2009,0,1
466,0,0.0,6,2006,0,0,1,1,0,1,1,1,1,6.3,0,2009,1,1
467,1,0.0,6,2008,0,0,1,1,0,0,0,0,0,0.0,60,2009,0,0
468,1,0.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,4,2009,0,1
469,1,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.8,0,2009,0,1
470,1,0.0,1,2008,0,0,1,1,0,1,1,1,1,7.8,0,2009,0,1
471,1,0.0,6,2007,0,0,1,1,0,0,0,0,0,0.0,60,2009,0,0
472,1,0.0,6,2008,0,0,1,1,1,1,1,1,1,6.5,0,2009,0,1
473,1,0.0,6,2008,0,0,1,1,1,1,1,1,1,6.5,0,2009,0,1
474,0,0.0,1,2007,0,0,1,1,0,1,1,1,1,6.3,0,2009,1,1
475,1,0.0,6,2008,0,0,1,1,0,0,0,0,0,0.0,60,2009,0,0
476,0,0.0,6,2008,0,0,1,1,0,0,0,0,0,6.3,0,2009,0,1
477,1,0.0,6,2007,0,0,1,1,1,0,0,0,0,0.0,60,2009,0,0
478,0,0.0,2,2008,0,0,1,1,1,1,1,1,1,6.0,0,2009,0,1
479,1,0.0,6,2008,0,0,1,1,0,1,1,1,1,8.8,0,2009,0,1
480,1,0.0,6,2008,0,0,1,1,0,1,1,1,1,8.8,0,2009,0,1
482,1,4.0,6,2000,1,0,0,1,0,1,1,1,1,9.2,0,2012,1,1
483,0,0.0,1,2007,0,0,1,1,1,1,1,1,1,9.0,0,2013,1,1
485,1,0.0,6,2007,0,0,1,1,0,1,1,1,1,7.3,0,2009,0,1
486,1,2.0,6,2008,0,0,1,1,1,0,0,0,0,6.0,0,2014,1,1
487,0,4.0,2,2013,0,0,0,1,0,1,1,1,1,8.4,0,2013,0,1
489,0,4.0,2,2007,0,0,1,1,1,0,0,0,0,6.0,0,2009,1,1
490,0,4.0,6,2008,0,0,1,1,0,0,0,0,0,6.5,0,2010,0,1
491,0,2.0,6,2007,0,0,1,1,0,1,1,1,1,6.6,0,2010,1,1
492,0,4.0,1,2001,0,0,1,1,0,0,0,0,0,5.5,0,2015,2,0
493,0,4.0,1,2007,0,0,1,1,1,0,0,0,0,7.0,0,2009,1,1
495,0,4.0,2,2013,0,0,1,1,1,1,1,1,1,7.6,0,2014,1,1
496,1,4.0,6,2005,0,0,0,0,0,0,0,0,0,6.0,0,2009,0,1
497,0,4.0,2,2013,0,0,1,1,1,1,1,1,1,4.5,0,2014,1,0
498,1,4.0,6,2005,0,0,0,0,0,0,0,0,0,8.9,0,2009,0,1
499,1,4.0,6,2007,0,0,0,0,0,0,0,0,0,6.4,0,2009,0,1
500,1,4.0,6,2008,0,0,1,1,0,1,1,1,1,0.0,40,2009,0,0
501,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,0,2009,0,0
502,1,4.0,6,2008,0,0,1,1,0,1,1,1,1,4.8,0,2009,0,0
503,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,0,2009,1,1
504,1,4.0,6,2005,0,0,1,0,1,0,0,0,0,0.0,0,2009,0,0
505,1,4.0,6,2008,0,0,1,0,0,0,0,0,0,8.9,0,2009,0,1
506,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,0,2009,0,0
508,1,4.0,6,2007,0,0,1,1,0,1,1,1,1,0.0,0,2009,1,0
509,1,4.0,6,2007,0,0,1,1,0,1,1,1,1,0.0,60,2009,1,0
510,1,4.0,6,2005,0,0,1,0,1,0,0,0,0,0.0,0,2009,0,0
511,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,0,2009,1,0
512,1,4.0,6,2005,0,0,1,0,1,0,0,0,0,0.0,0,2009,0,0
513,1,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.6,0,2009,0,1
514,1,4.0,1,2005,0,0,1,0,0,1,1,1,1,0.0,62,2009,0,0
515,1,4.0,1,2005,0,0,1,0,0,1,1,1,1,0.0,62,2009,0,0
516,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,0,2009,0,0
517,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,0,2009,0,0
518,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,60,2009,0,0
519,0,3.0,1,2008,0,0,1,1,1,0,0,0,0,7.5,0,2009,0,1
520,1,4.0,1,2005,0,0,1,0,0,1,1,1,1,0.0,0,2009,0,0
521,1,4.0,1,2005,0,0,1,0,0,1,1,1,1,0.0,0,2009,0,0
522,1,4.0,1,2005,0,0,1,0,0,1,1,1,1,0.0,40,2009,0,0
523,1,4.0,1,2005,0,0,1,0,0,1,1,1,1,0.0,40,2009,0,0
524,1,4.0,2,2007,0,0,1,0,0,1,1,1,1,6.0,0,2014,1,1
525,1,4.0,5,2007,0,0,1,0,1,0,0,0,0,8.6,0,2009,0,1
526,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,7.0,0,2009,0,1
527,0,4.0,6,2010,0,0,0,0,1,0,0,0,0,8.4,0,2011,0,1
528,1,4.0,1,2008,0,0,0,0,0,0,0,0,0,6.3,2,2009,0,1
529,1,4.0,6,2008,0,0,0,1,0,0,0,0,0,0.0,60,2009,0,0
530,0,4.0,1,2006,0,0,1,0,0,0,0,0,0,5.9,0,2009,1,0
531,1,4.0,1,2007,0,0,1,1,0,1,1,1,1,8.0,0,2009,1,1
532,1,4.0,4,1999,0,0,1,1,0,0,0,0,0,6.0,0,2009,1,1
534,1,4.0,1,2007,0,0,1,1,0,0,0,0,0,6.0,0,2008,0,1
535,0,4.0,1,2000,0,0,1,1,1,0,0,0,0,3.3,0,2008,1,0
537,0,4.0,6,2006,0,0,1,0,0,0,0,0,0,6.0,0,2016,1,1
538,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,6.0,0,2008,1,1
539,1,4.0,1,2004,0,0,1,0,1,0,0,0,0,0.0,0,2008,0,0
540,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,6.0,0,2008,0,1
541,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,7.5,0,2008,0,1
542,0,4.0,6,2007,0,0,1,1,0,1,1,1,1,4.2,0,2008,0,0
543,1,4.0,2,2002,0,0,1,1,0,0,0,0,0,9.6,0,2008,1,1
546,1,4.0,6,2006,0,0,1,1,0,0,0,0,0,6.4,0,2008,1,1
548,0,4.0,6,2007,0,0,1,0,0,0,0,0,0,6.8,0,2008,0,1
549,1,4.0,1,2007,0,0,0,0,1,1,1,1,1,6.8,0,2008,0,1
550,1,4.0,1,2007,0,0,0,0,1,1,1,1,1,6.8,0,2008,0,1
551,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.8,0,2008,0,1
552,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.8,0,2008,0,1
553,1,4.0,6,2004,0,0,1,0,0,0,0,0,0,7.0,0,2008,0,1
554,0,4.0,1,2007,0,0,1,1,1,1,1,1,1,6.8,0,2008,0,1
555,1,4.0,6,2004,0,0,1,1,0,0,0,0,0,6.7,0,2008,0,1
556,1,4.0,6,2004,0,0,1,0,0,0,0,0,0,8.9,0,2008,0,1
557,0,3.0,6,2005,0,0,1,1,0,1,1,1,1,8.0,0,2008,1,1
558,1,4.0,6,2006,0,0,1,0,1,0,0,0,0,7.7,0,2011,1,1
559,0,4.0,1,2006,0,0,1,1,0,0,0,0,0,6.5,0,2011,1,1
562,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,6.4,0,2008,1,1
563,1,4.0,1,2005,0,0,1,0,0,0,0,0,0,3.5,2,2010,2,0
564,1,4.0,1,2005,0,0,1,0,0,0,0,0,0,0.5,0,2010,2,0
565,1,4.0,1,2005,0,0,1,0,0,0,0,0,0,6.0,0,2010,2,1
566,0,4.0,1,2006,0,0,1,1,0,0,0,0,0,0.0,0,2011,1,0
569,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.5,0,2008,0,1
570,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.5,0,2008,0,1
572,1,2.0,6,2007,0,1,1,1,0,1,1,1,1,7.7,0,2008,0,1
573,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.8,0,2008,1,1
574,0,4.0,6,2004,0,0,1,0,0,1,1,1,1,7.8,0,2008,1,1
575,1,4.0,2,2004,1,0,1,0,0,0,0,0,0,8.0,0,2008,2,1
576,1,4.0,6,2004,0,0,1,0,1,0,0,0,0,0.0,0,2008,0,0
577,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,6.0,0,2008,0,1
578,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,0.0,26,2011,1,0
579,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,3.7,0,2008,0,0
580,0,4.0,6,2006,0,0,0,0,0,1,1,1,1,7.2,0,2008,0,1
581,1,4.0,6,2004,0,0,1,0,0,1,1,1,1,6.0,0,2008,1,1
582,0,4.0,6,2006,0,0,1,0,1,1,1,1,1,2.3,0,2008,0,0
583,0,4.0,6,2006,0,0,1,0,1,1,1,1,1,6.0,0,2008,0,1
584,1,4.0,6,2005,0,0,0,1,0,0,0,0,0,8.0,0,2008,1,1
585,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,6.0,0,2008,1,1
586,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,0.0,0,2008,1,0
587,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,2.7,0,2008,1,0
588,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,0.5,0,2008,1,0
589,1,6.0,6,2006,0,0,1,1,0,0,0,0,0,6.5,0,2008,0,1
591,1,4.0,1,1998,1,0,1,1,0,0,0,0,0,6.0,0,2009,1,1
592,0,4.0,1,1998,1,0,1,1,0,0,0,0,0,5.4,0,2015,2,0
593,0,4.0,2,2012,0,0,1,0,0,1,1,1,1,7.3,0,2012,0,1
594,1,4.0,1,2008,0,0,1,0,0,0,0,0,0,6.2,0,2014,1,1
595,0,4.0,2,2011,0,0,1,0,0,0,0,0,0,6.7,0,2012,0,1
596,1,4.0,1,2010,0,0,1,0,0,0,0,0,0,8.7,0,2011,1,1
599,1,4.0,1,2010,0,0,1,0,0,0,0,0,0,0.0,0,2011,1,0
600,1,4.0,1,2006,0,0,1,1,1,1,1,1,1,6.6,0,2010,1,1
601,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,6.0,0,2012,1,1
602,0,5.0,2,2006,1,0,1,1,0,1,1,1,1,6.0,0,2012,1,1
603,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,5.2,0,2008,1,0
604,0,4.0,6,2006,0,0,1,1,0,1,1,1,1,5.2,0,2008,1,0
605,1,4.0,6,2006,0,0,0,0,0,1,1,1,1,6.6,0,2012,1,1
606,1,4.0,6,2006,0,0,0,0,0,1,1,1,1,6.6,0,2008,0,1
607,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,8.7,0,2008,0,1
608,1,4.0,6,2006,0,0,1,1,1,1,1,1,1,8.7,0,2008,0,1
609,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,44,2012,2,0
610,1,3.0,6,2006,0,0,1,1,0,1,1,1,1,9.5,0,2009,1,1
611,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,5.0,0,2012,2,0
612,1,4.0,6,2005,0,0,1,0,0,0,0,0,0,0.0,0,2012,2,0
613,1,4.0,2,2010,0,0,1,1,0,1,1,1,1,8.5,0,2011,1,1
614,1,5.0,2,2010,0,0,1,1,0,0,0,0,0,7.7,0,2012,1,1
615,0,4.0,2,2010,0,0,1,0,0,1,1,1,1,7.5,0,2011,1,1
616,1,4.0,2,2011,0,0,1,0,1,1,1,1,1,6.2,0,2011,1,1
617,1,4.0,6,2006,0,0,1,0,0,0,0,0,0,2.0,0,2013,1,0
618,1,4.0,1,2005,1,0,1,0,0,0,0,0,0,6.0,0,2011,1,1
619,0,4.0,6,2006,0,0,1,0,0,1,1,1,1,7.2,0,2014,1,1
620,1,4.0,6,2006,0,0,1,0,0,1,1,1,1,7.2,0,2013,1,1
621,0,4.0,6,2006,0,0,1,1,1,1,1,1,1,7.2,0,2008,0,1
622,1,4.0,1,2006,0,0,1,0,0,1,1,1,1,6.0,0,2009,1,1
623,1,4.0,2,2005,0,0,1,1,0,1,1,1,1,6.2,0,2010,1,1
624,1,3.0,2,2008,0,0,0,1,0,1,1,1,1,6.5,0,2009,0,1
625,1,4.0,2,2008,0,0,1,0,0,0,0,0,0,0.0,68,2010,1,0
626,1,4.0,2,2008,0,0,1,0,0,0,0,0,0,6.0,0,2010,1,1
627,1,4.0,2,2008,0,0,1,0,0,0,0,0,0,0.0,70,2010,1,0
628,1,4.0,2,2008,0,0,1,0,0,0,0,0,0,0.0,26,2010,1,0
629,0,4.0,2,2007,0,0,1,1,1,1,1,1,1,6.5,0,2008,0,1
630,1,4.0,2,2008,0,0,1,1,0,0,0,0,0,6.5,0,2009,0,1
631,1,3.0,1,2006,0,0,1,1,0,0,0,0,0,8.3,0,2010,1,1
632,1,4.0,2,2008,0,0,1,1,0,0,0,0,0,10.0,0,2012,1,1
633,1,4.0,2,2008,0,0,1,1,0,0,0,0,0,0.0,70,2009,0,0
634,1,4.0,2,2008,0,0,1,1,0,0,0,0,0,0.0,60,2009,0,0
635,1,4.0,2,2004,0,0,0,0,0,1,1,1,1,6.0,0,2008,0,1
636,0,4.0,6,2004,0,0,0,1,1,0,0,0,0,7.5,2,2010,1,1
639,1,4.0,6,2002,0,0,1,0,0,0,0,0,0,6.0,0,2012,1,1
640,0,3.0,2,2007,0,0,1,1,0,1,1,1,1,7.3,0,2008,0,1
641,1,4.0,1,2005,0,0,1,1,0,0,0,0,0,5.8,0,2012,1,0
642,1,4.0,2,2007,0,0,1,1,1,1,1,1,1,0.0,60,2009,0,0
643,1,4.0,2,2007,0,0,1,1,1,1,1,1,1,0.8,0,2008,0,0
644,0,4.0,2,2007,0,0,1,0,1,1,1,1,1,6.7,0,2008,0,1
645,0,4.0,2,2007,0,0,1,0,0,1,1,1,1,8.3,0,2010,0,1
646,0,4.0,2,2006,0,0,1,0,0,1,1,1,1,9.8,0,2008,0,1
647,0,4.0,2,2006,0,0,1,0,0,1,1,1,1,9.8,0,2008,0,1
648,1,4.0,2,2007,0,0,1,1,0,1,1,1,1,9.7,0,2008,0,1
650,0,6.0,2,2007,0,0,1,1,0,0,0,0,0,6.0,0,2008,0,1
651,1,4.0,2,1985,1,0,1,1,0,0,0,0,0,7.9,0,2011,3,1
652,0,4.0,6,2002,0,0,1,1,0,1,1,1,1,7.7,0,2008,1,1
653,0,4.0,6,2002,0,0,1,1,0,1,1,1,1,7.7,0,2008,1,1
654,1,3.0,2,2001,0,0,1,1,0,0,0,0,0,0.0,2,2014,2,0
655,0,4.0,6,2005,0,0,0,0,0,0,0,0,0,7.4,0,2008,1,1
656,1,4.0,6,2002,0,0,1,0,0,0,0,0,0,0.0,0,2011,1,0
657,1,4.0,6,2002,0,0,1,0,0,0,0,0,0,5.0,0,2011,1,0
658,1,4.0,6,2002,0,0,1,0,0,0,0,0,0,6.0,0,2011,1,1
659,1,3.0,2,2001,0,0,1,1,0,0,0,0,0,0.0,66,2014,2,0
660,0,4.0,2,2006,0,0,1,1,0,1,1,1,1,9.5,0,2008,0,1
661,1,4.0,6,2004,0,0,1,0,0,0,0,0,0,1.5,0,2008,1,0
662,1,4.0,6,2004,0,0,1,0,0,0,0,0,0,3.9,0,2008,1,0
663,1,4.0,2,2005,0,0,1,0,0,0,0,0,0,0.0,0,2009,1,0
665,0,4.0,2,2006,0,0,0,0,1,1,1,1,1,6.5,0,2008,0,1
666,0,4.0,1,2002,0,0,1,0,0,0,0,0,0,2.5,0,2008,1,0
667,0,4.0,1,2002,0,0,1,0,0,0,0,0,0,7.3,0,2008,1,1
668,0,4.0,6,2010,0,0,1,0,1,0,0,0,0,6.9,0,2010,1,1
669,1,4.0,6,2004,0,0,1,0,0,0,0,0,0,6.2,0,2008,1,1
670,1,4.0,2,2004,0,0,1,0,0,0,0,0,0,0.0,0,2011,1,0
671,1,4.0,2,1997,1,0,1,0,0,1,1,1,1,0.0,8,2013,2,0
672,1,6.0,2,1990,1,2,1,1,0,0,0,0,0,6.7,0,2011,2,1
673,1,4.0,2,2004,0,0,1,0,0,0,0,0,0,0.0,0,2011,1,0
674,1,4.0,2,2004,0,0,1,0,0,0,0,0,0,0.0,0,2011,1,0
